specification_id,cycle,estimate_margin_dem,environment_margin_dem,input_questions,retained_questions,aggregated_rows,unique_polls,unique_pollsters,effective_sample_size,weighted_mean_poll_age_days
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,9.085609368867864,8.177048431981078,1773,88,88,88,23,81.22505544352939,14.389033262866889
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.618490622854331,6.856641560568899,943,83,83,83,15,71.75864038493629,15.445339942275302
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.7573302158553966,0.681597194269857,1364,101,99,99,43,66.91922576629455,16.88411468053864
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.02477147293128042,0.02229432563815238,735,42,40,40,25,37.493222900617006,12.733540579023083
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,9.085609368867864,8.177048431981078,1773,88,88,88,23,81.22505544352939,14.389033262866889
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.618490622854331,6.856641560568899,943,83,83,83,15,71.75864038493629,15.445339942275302
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.7573302158553966,0.681597194269857,1364,101,99,99,43,66.91922576629455,16.88411468053864
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.02477147293128042,0.02229432563815238,735,42,40,40,25,37.493222900617006,12.733540579023083
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2018,9.277443874302243,8.34969948687202,1773,88,88,88,23,80.14820099582478,14.643494428316387
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.68129934415381,6.91316940973843,943,83,83,83,15,74.0741067813549,15.38762681946627
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.7288692869650024,0.6559823582685022,1364,101,99,99,43,68.56707457315207,16.926918803648263
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.1589497939239253,0.14305481453153276,735,42,40,40,25,37.298465568298425,12.802546389917582
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,9.277443874302243,8.34969948687202,1773,88,88,88,23,80.14820099582478,14.643494428316387
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.68129934415381,6.91316940973843,943,83,83,83,15,74.0741067813549,15.38762681946627
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.7288692869650024,0.6559823582685022,1364,101,99,99,43,68.56707457315207,16.926918803648263
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.1589497939239253,0.14305481453153276,735,42,40,40,25,37.298465568298425,12.802546389917582
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,9.277443874302243,8.34969948687202,1773,88,88,88,23,80.14820099582478,14.643494428316387
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.68129934415381,6.91316940973843,943,83,83,83,15,74.0741067813549,15.38762681946627
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.7288692869650024,0.6559823582685022,1364,101,99,99,43,68.56707457315207,16.926918803648263
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.1589497939239253,0.14305481453153276,735,42,40,40,25,37.298465568298425,12.802546389917582
lb30__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2018,8.393944014036846,7.554549612633162,1773,189,88,88,23,74.22063893860408,10.185758614183147
lb30__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2020,7.901864977001354,7.111678479301219,943,94,83,83,15,71.57462518879844,11.221068858352853
lb30__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2022,0.07848237818667948,0.07063414036801154,1364,130,99,99,43,83.91454013096377,12.451037380075647
lb30__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2024,0.07368415833785243,0.06631574250406719,735,58,40,40,25,35.764817766676906,10.056282919236818
lb30__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.393944014036846,7.554549612633162,1773,189,88,88,23,74.22063893860408,10.185758614183147
lb30__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.901864977001354,7.111678479301219,943,94,83,83,15,71.57462518879844,11.221068858352853
lb30__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.07848237818667948,0.07063414036801154,1364,130,99,99,43,83.91454013096377,12.451037380075647
lb30__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.07368415833785243,0.06631574250406719,735,58,40,40,25,35.764817766676906,10.056282919236818
lb30__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.393944014036846,7.554549612633162,1773,189,88,88,23,74.22063893860408,10.185758614183147
lb30__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.901864977001354,7.111678479301219,943,94,83,83,15,71.57462518879844,11.221068858352853
lb30__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.07848237818667948,0.07063414036801154,1364,130,99,99,43,83.91454013096377,12.451037380075647
lb30__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.07368415833785243,0.06631574250406719,735,58,40,40,25,35.764817766676906,10.056282919236818
lb30__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2018,8.463034600449134,7.616731140404221,1773,189,88,88,23,73.54161968153157,10.378117433337659
lb30__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2020,8.008998818624349,7.208098936761914,943,94,83,83,15,69.90855802839317,11.141639389971937
lb30__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2022,0.042331044618788866,0.03809794015690998,1364,130,99,99,43,81.63132611822209,12.498807484046443
lb30__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2024,0.22135790187015233,0.1992221116831371,735,58,40,40,25,34.79305452789111,10.128905478025784
lb30__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.463034600449134,7.616731140404221,1773,189,88,88,23,73.54161968153157,10.378117433337659
lb30__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2020,8.008998818624349,7.208098936761914,943,94,83,83,15,69.90855802839317,11.141639389971937
lb30__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.042331044618788866,0.03809794015690998,1364,130,99,99,43,81.63132611822209,12.498807484046443
lb30__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.22135790187015233,0.1992221116831371,735,58,40,40,25,34.79305452789111,10.128905478025784
lb30__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.463034600449134,7.616731140404221,1773,189,88,88,23,73.54161968153157,10.378117433337659
lb30__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2020,8.008998818624349,7.208098936761914,943,94,83,83,15,69.90855802839317,11.141639389971937
lb30__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.042331044618788866,0.03809794015690998,1364,130,99,99,43,81.63132611822209,12.498807484046443
lb30__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.22135790187015233,0.1992221116831371,735,58,40,40,25,34.79305452789111,10.128905478025784
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.411269550336122,7.57014259530251,1773,189,88,88,23,71.7553411647139,10.339443318783355
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.653806740917162,6.888426066825446,943,94,83,83,15,64.98607077047787,12.061258745192111
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.3038891563215535,0.27350024068939816,1364,130,99,99,43,66.85785720326328,13.583447828455332
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.0714145907276715,0.06427313165490436,735,58,40,40,25,33.17332296939095,10.028939417078025
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.411269550336122,7.57014259530251,1773,189,88,88,23,71.7553411647139,10.339443318783355
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.653806740917162,6.888426066825446,943,94,83,83,15,64.98607077047787,12.061258745192111
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.3038891563215535,0.27350024068939816,1364,130,99,99,43,66.85785720326328,13.583447828455332
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.0714145907276715,0.06427313165490436,735,58,40,40,25,33.17332296939095,10.028939417078025
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.411269550336122,7.57014259530251,1773,189,88,88,23,71.7553411647139,10.339443318783355
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.653806740917162,6.888426066825446,943,94,83,83,15,64.98607077047787,12.061258745192111
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.3038891563215535,0.27350024068939816,1364,130,99,99,43,66.85785720326328,13.583447828455332
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.0714145907276715,0.06427313165490436,735,58,40,40,25,33.17332296939095,10.028939417078025
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.48331496787727,7.6349834710895434,1773,189,88,88,23,72.69451551004153,10.577659871111836
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.730686802339858,6.957618122105872,943,94,83,83,15,66.83005205735624,11.99296806047527
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.2675715996645546,0.24081443969809918,1364,130,99,99,43,71.05215399345424,13.730354368273586
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.20142542697909108,0.18128288428118197,735,58,40,40,25,33.32798329466546,10.098473393671558
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.48331496787727,7.6349834710895434,1773,189,88,88,23,72.69451551004153,10.577659871111836
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.730686802339858,6.957618122105872,943,94,83,83,15,66.83005205735624,11.99296806047527
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.2675715996645546,0.24081443969809918,1364,130,99,99,43,71.05215399345424,13.730354368273586
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.20142542697909108,0.18128288428118197,735,58,40,40,25,33.32798329466546,10.098473393671558
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.48331496787727,7.6349834710895434,1773,189,88,88,23,72.69451551004153,10.577659871111836
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.730686802339858,6.957618122105872,943,94,83,83,15,66.83005205735624,11.99296806047527
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.2675715996645546,0.24081443969809918,1364,130,99,99,43,71.05215399345424,13.730354368273586
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.20142542697909108,0.18128288428118197,735,58,40,40,25,33.32798329466546,10.098473393671558
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2018,8.13703243262919,7.323329189366272,1773,105,88,88,23,74.22063893860408,10.185758614183147
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2020,7.8873642350873725,7.098627811578635,943,83,83,83,15,71.57462518879844,11.221068858352853
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2022,-0.09892838208464093,-0.08903554387617683,1364,99,99,99,43,83.91454013096377,12.451037380075647
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2024,0.02230019618743633,0.0200701765686927,735,41,40,40,25,35.764817766676906,10.056282919236818
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.13703243262919,7.323329189366272,1773,105,88,88,23,74.22063893860408,10.185758614183147
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.8873642350873725,7.098627811578635,943,83,83,83,15,71.57462518879844,11.221068858352853
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2022,-0.09892838208464093,-0.08903554387617683,1364,99,99,99,43,83.91454013096377,12.451037380075647
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.02230019618743633,0.0200701765686927,735,41,40,40,25,35.764817766676906,10.056282919236818
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.13703243262919,7.323329189366272,1773,105,88,88,23,74.22063893860408,10.185758614183147
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.8873642350873725,7.098627811578635,943,83,83,83,15,71.57462518879844,11.221068858352853
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2022,-0.09892838208464093,-0.08903554387617683,1364,99,99,99,43,83.91454013096377,12.451037380075647
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.02230019618743633,0.0200701765686927,735,41,40,40,25,35.764817766676906,10.056282919236818
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2018,8.163059833882393,7.346753850494154,1773,105,88,88,23,73.54161968153157,10.378117433337659
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2020,7.9888105409804036,7.189929486882363,943,83,83,83,15,69.90855802839317,11.141639389971937
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2022,-0.16039791134046522,-0.1443581202064187,1364,99,99,99,43,81.63132611822209,12.498807484046443
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2024,0.172901097504043,0.1556109877536387,735,41,40,40,25,34.79305452789111,10.128905478025784
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.163059833882393,7.346753850494154,1773,105,88,88,23,73.54161968153157,10.378117433337659
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.9888105409804036,7.189929486882363,943,83,83,83,15,69.90855802839317,11.141639389971937
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2022,-0.16039791134046522,-0.1443581202064187,1364,99,99,99,43,81.63132611822209,12.498807484046443
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.172901097504043,0.1556109877536387,735,41,40,40,25,34.79305452789111,10.128905478025784
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.163059833882393,7.346753850494154,1773,105,88,88,23,73.54161968153157,10.378117433337659
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.9888105409804036,7.189929486882363,943,83,83,83,15,69.90855802839317,11.141639389971937
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2022,-0.16039791134046522,-0.1443581202064187,1364,99,99,99,43,81.63132611822209,12.498807484046443
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.172901097504043,0.1556109877536387,735,41,40,40,25,34.79305452789111,10.128905478025784
lb30__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.074972442857554,7.267475198571799,1773,105,88,88,23,71.49175939528594,10.315427299166723
lb30__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.6462227527736255,6.881600477496263,943,83,83,83,15,64.86789934826436,12.077120363708806
lb30__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.16134690286652306,0.14521221257987077,1364,99,99,99,43,65.89098988349522,13.650994286032622
