forecast_cycle,boundary_cycle,presidential_result_year,race_id,state,district,dem_presidential_candidate,gop_presidential_candidate,dem_presidential_share,gop_presidential_share,district_pres_margin_dem,major_party_share_total,source_name,source_file,source_boundary_description,warehouse_version,presidential_result_available,boundary_compatibility,presidential_baseline_available,baseline_selection_method
2016,2016,2012,SC-4,SC,4,Obama,Romney,36.2,62.2,-26.0,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,SC-5,SC,5,Obama,Romney,43.6,55.1,-11.5,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,SC-6,SC,6,Obama,Romney,70.9,28.1,42.800000000000004,99.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,SC-7,SC,7,Obama,Romney,44.4,54.5,-10.100000000000001,98.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,SD-AL,SD,AL,Obama,Romney,39.9,57.9,-18.0,97.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-1,TN,1,Obama,Romney,25.7,72.7,-47.0,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-2,TN,2,Obama,Romney,30.9,67.3,-36.4,98.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-3,TN,3,Obama,Romney,35.1,63.3,-28.199999999999996,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-4,TN,4,Obama,Romney,33.1,65.3,-32.199999999999996,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-5,TN,5,Obama,Romney,55.9,42.5,13.399999999999999,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-6,TN,6,Obama,Romney,29.5,69.1,-39.599999999999994,98.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-7,TN,7,Obama,Romney,32.9,65.7,-32.800000000000004,98.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-8,TN,8,Obama,Romney,32.8,66.1,-33.3,98.89999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TN-9,TN,9,Obama,Romney,78.3,20.9,57.4,99.19999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-1,TX,1,Obama,Romney,27.5,71.6,-44.099999999999994,99.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-10,TX,10,Obama,Romney,38.8,59.1,-20.300000000000004,97.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-11,TX,11,Obama,Romney,19.6,79.2,-59.6,98.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-12,TX,12,Obama,Romney,31.7,66.8,-35.099999999999994,98.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-13,TX,13,Obama,Romney,18.5,80.2,-61.7,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-14,TX,14,Obama,Romney,39.5,59.3,-19.799999999999997,98.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-15,TX,15,Obama,Romney,57.4,41.5,15.899999999999999,98.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-16,TX,16,Obama,Romney,64.2,34.5,29.700000000000003,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-17,TX,17,Obama,Romney,37.7,60.4,-22.699999999999996,98.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-18,TX,18,Obama,Romney,76.1,22.8,53.3,98.89999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-19,TX,19,Obama,Romney,25.0,73.6,-48.599999999999994,98.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-2,TX,2,Obama,Romney,35.6,62.9,-27.299999999999997,98.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-20,TX,20,Obama,Romney,58.9,39.7,19.199999999999996,98.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-21,TX,21,Obama,Romney,37.9,59.8,-21.9,97.69999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-22,TX,22,Obama,Romney,36.7,62.1,-25.4,98.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-23,TX,23,Obama,Romney,48.1,50.7,-2.6000000000000014,98.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-24,TX,24,Obama,Romney,38.0,60.4,-22.4,98.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-25,TX,25,Obama,Romney,37.8,59.9,-22.1,97.69999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2016,2016,2012,TX-26,TX,26,Obama,Romney,30.7,67.6,-36.89999999999999,98.3,Daily Kos Elections presidential results by congressional district,presidential_results_on_2016_districts.csv,Congressional district lines used in the 2016 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
