district_id,state,district,dem_candidate,gop_candidate,old_district_partisan_baseline_dem,new_district_partisan_baseline_dem,delta_district_partisan_baseline_dem,old_district_elasticity,new_district_elasticity,delta_district_elasticity,old_house_national_environment_used_dem,new_house_national_environment_used_dem,delta_house_national_environment_used_dem,old_district_environment_adjustment_dem,new_district_environment_adjustment_dem,delta_district_environment_adjustment_dem,old_state_environment_adjustment_dem,new_state_environment_adjustment_dem,delta_state_environment_adjustment_dem,old_incumbency_adjustment_dem,new_incumbency_adjustment_dem,delta_incumbency_adjustment_dem,old_candidate_quality_adjustment_dem_before_war,new_candidate_quality_adjustment_dem_before_war,delta_candidate_quality_adjustment_dem_before_war,old_candidate_war_adjustment_dem,new_candidate_war_adjustment_dem,delta_candidate_war_adjustment_dem,old_candidate_quality_adjustment_dem,new_candidate_quality_adjustment_dem,delta_candidate_quality_adjustment_dem,old_special_adjustment_dem,new_special_adjustment_dem,delta_special_adjustment_dem,old_poll_spillover_adjustment_dem,new_poll_spillover_adjustment_dem,delta_poll_spillover_adjustment_dem,old_fundamentals_margin_dem_before_poll_spillover,new_fundamentals_margin_dem_before_poll_spillover,delta_fundamentals_margin_dem_before_poll_spillover,old_fundamentals_margin_dem,new_fundamentals_margin_dem,delta_fundamentals_margin_dem,old_polling_margin_dem,new_polling_margin_dem,delta_polling_margin_dem,old_bayesian_polling_weight,new_bayesian_polling_weight,delta_bayesian_polling_weight,old_bayesian_model_margin_dem,new_bayesian_model_margin_dem,delta_bayesian_model_margin_dem,old_model_margin_dem,new_model_margin_dem,delta_model_margin_dem,old_pre_sim_dem_win_probability,new_pre_sim_dem_win_probability,delta_pre_sim_dem_win_probability,old_simulated_dem_win_probability,new_simulated_dem_win_probability,delta_simulated_dem_win_probability,old_dem_win_probability,new_dem_win_probability,delta_dem_win_probability,old_avg_simulated_margin_dem,new_avg_simulated_margin_dem,delta_avg_simulated_margin_dem,old_district_posterior_sd,new_district_posterior_sd,delta_district_posterior_sd,old_margin_dem,new_margin_dem,delta_margin_dem,abs_delta_margin,old_dem_probability,new_dem_probability,delta_dem_probability,abs_delta_probability,old_polling_blend_effect_dem,new_polling_blend_effect_dem,delta_polling_blend_effect_dem,primary_cause,snapshot_status
IL-7,IL,7,"Ford, La Shawn","Koppie, Chad",67.384,67.384,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0025824578621835,0.0025824578621835,0.0,70.17399999999999,70.17399999999999,0.0,70.17658245786218,70.17658245786218,0.0,,,,0.0,0.0,0.0,70.17658245786218,70.17658245786218,0.0,70.17658245786218,70.17658245786218,0.0,0.9999916738167705,0.9999916738167705,0.0,1.0,1.0,0.0,0.9999916738167705,1.0,8.326183229545592e-06,70.13283041612756,70.27330071789179,0.14047030176422481,6.75,6.75,0.0,70.17658245786218,70.17658245786218,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
IL-8,IL,8,"Bean, Melissa","Davis, Jennifer",9.214,9.214,0.0,0.75,0.75,0.0,5.4,5.4,0.0,4.050000000000001,4.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026038897256702,0.0026038897256702,0.0,13.264,13.264,0.0,13.266603889725667,13.266603889725667,0.0,,,,0.0,0.0,0.0,13.266603889725667,13.266603889725667,0.0,13.266603889725667,13.266603889725667,0.0,0.901241933197054,0.901241933197054,0.0,0.944,0.944,0.0,0.901241933197054,0.86025,-0.040991933197054076,13.178433085484413,13.525743230227675,0.34731014474326294,6.75,6.75,0.0,13.266603889725667,13.266603889725667,0.0,0.0,0.944,0.944,0.0,0.0,0.0,0.0,0.0,No component change,matched
IL-9,IL,9,"Biss, Daniel","Elleson, John",37.634,37.634,0.0,0.9500000000000002,0.9500000000000002,0.0,5.4,5.4,0.0,5.130000000000002,5.130000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91125,-0.91125,0.0,-0.91125,-0.91125,0.0,0.0,0.0,0.0,-0.0096589061356356,-0.0096589061356356,0.0,41.85275,41.85275,0.0,41.843091093864366,41.843091093864366,0.0,,,,0.0,0.0,0.0,41.843091093864366,41.843091093864366,0.0,41.843091093864366,41.843091093864366,0.0,0.9990648317715792,0.9990648317715792,0.0,1.0,1.0,0.0,0.9990648317715792,0.99995,0.000885168228420774,41.879558606485645,41.85016305199817,-0.029395554487471998,6.75,6.75,0.0,41.843091093864366,41.843091093864366,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-1,IN,1,"Mrvan, Frank","Regnitz, Barb",2.4239999999999995,2.4239999999999995,0.0,1.25,1.25,0.0,5.4,5.4,0.0,6.75,6.75,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.1848018292682926,0.1848018292682926,0.0,0.1848018292682926,0.1848018292682926,0.0,0.0,0.0,0.0,-0.0033485283550528,-0.0033485283550528,0.0,10.858801829268293,10.858801829268293,0.0,10.85545330091324,10.85545330091324,0.0,,,,0.0,0.0,0.0,10.85545330091324,10.85545330091324,0.0,10.85545330091324,10.85545330091324,0.0,0.8592702643728736,0.8592702643728736,0.0,0.90445,0.90445,0.0,0.8592702643728736,0.8117,-0.047570264372873594,10.8540369594705,10.922222621112246,0.06818566164174555,6.75,6.75,0.0,10.85545330091324,10.85545330091324,0.0,0.0,0.90445,0.90445,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-2,IN,2,"Decio, Jamie","Yakym, Rudy",-25.565999999999995,-25.565999999999995,0.0,0.8500000000000001,0.8500000000000001,0.0,5.4,5.4,0.0,4.590000000000001,4.590000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.0809659090909091,-0.0809659090909091,0.0,-0.0809659090909091,-0.0809659090909091,0.0,0.0,0.0,0.0,0.0038100637836758,0.0038100637836758,0.0,-22.556965909090906,-22.556965909090906,0.0,-22.55315584530723,-22.55315584530723,0.0,,,,0.0,0.0,0.0,-22.55315584530723,-22.55315584530723,0.0,-22.55315584530723,-22.55315584530723,0.0,0.0227793219430311,0.0227793219430311,0.0,0.0035,0.0035,0.0,0.0227793219430311,0.0353,0.012520678056968899,-22.665322526262617,-22.41899014802687,0.2463323782357456,6.75,6.75,0.0,-22.55315584530723,-22.55315584530723,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-3,IN,3,"Thompson, Kelly","Stutzman, Marlin",-31.396,-31.396,0.0,0.6500000000000001,0.6500000000000001,0.0,5.4,5.4,0.0,3.510000000000001,3.510000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.1896428571428571,-0.1896428571428571,0.0,-0.1896428571428571,-0.1896428571428571,0.0,0.0,0.0,0.0,0.004393935331476,0.004393935331476,0.0,-29.575642857142856,-29.575642857142856,0.0,-29.57124892181138,-29.57124892181138,0.0,,,,0.0,0.0,0.0,-29.57124892181138,-29.57124892181138,0.0,-29.57124892181138,-29.57124892181138,0.0,0.0071850523310615,0.0071850523310615,0.0,0.00015,0.00015,0.0,0.0071850523310615,0.0077,0.0005149476689385,-29.63216861339223,-29.45327654431316,0.1788920690790725,6.75,6.75,0.0,-29.57124892181138,-29.57124892181138,0.0,0.0,0.00015,0.00015,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-4,IN,4,"Cox, Drew","Baird, Jim",-29.826,-29.826,0.0,0.6500000000000001,0.6500000000000001,0.0,5.4,5.4,0.0,3.510000000000001,3.510000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.0566168478260869,-0.0566168478260869,0.0,-0.0566168478260869,-0.0566168478260869,0.0,0.0,0.0,0.0,0.008523034966188,0.008523034966188,0.0,-27.872616847826087,-27.872616847826087,0.0,-27.8640938128599,-27.8640938128599,0.0,,,,0.0,0.0,0.0,-27.8640938128599,-27.8640938128599,0.0,-27.8640938128599,-27.8640938128599,0.0,0.0095273500775782,0.0095273500775782,0.0,0.0004,0.0004,0.0,0.0095273500775782,0.01245,0.0029226499224218,-27.96221289351451,-27.807585916913027,0.1546269766014845,6.75,6.75,0.0,-27.8640938128599,-27.8640938128599,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-5,IN,5,"Ford, J.D.","Spartz, Victoria",-16.796,-16.796,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0107012195121951,0.0107012195121951,0.0,0.0107012195121951,0.0107012195121951,0.0,0.0,0.0,0.0,0.0032932723274229,0.0032932723274229,0.0,-12.615298780487803,-12.615298780487803,0.0,-12.61200550816038,-12.61200550816038,0.0,,,,0.0,0.0,0.0,-12.61200550816038,-12.61200550816038,0.0,-12.61200550816038,-12.61200550816038,0.0,0.1089024946189986,0.1089024946189986,0.0,0.065,0.065,0.0,0.1089024946189986,0.1546,0.04569750538100138,-12.637775025413534,-12.506779699065117,0.13099532634841715,6.75,6.75,0.0,-12.61200550816038,-12.61200550816038,0.0,0.0,0.065,0.065,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-6,IN,6,"Wirth, Cynthia","Shreve, Jefferson",-33.04600000000001,-33.04600000000001,0.0,0.6500000000000001,0.6500000000000001,0.0,5.4,5.4,0.0,3.510000000000001,3.510000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.073125,0.073125,0.0,0.073125,0.073125,0.0,0.0,0.0,0.0,0.008191843546588,0.008191843546588,0.0,-30.962875000000004,-30.962875000000004,0.0,-30.954683156453417,-30.954683156453417,0.0,,,,0.0,0.0,0.0,-30.954683156453417,-30.954683156453417,0.0,-30.954683156453417,-30.954683156453417,0.0,0.0057139530064036,0.0057139530064036,0.0,5e-05,5e-05,0.0,0.0057139530064036,0.00615,0.0004360469935964003,-30.970512258049578,-30.85033918598743,0.12017307206214767,6.75,6.75,0.0,-30.954683156453417,-30.954683156453417,0.0,0.0,5e-05,5e-05,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-7,IN,7,"Carson, Andre","McAuley, Patrick",41.394,41.394,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.1723660714285714,-0.1723660714285714,0.0,-0.1723660714285714,-0.1723660714285714,0.0,0.0,0.0,0.0,0.0025824578621835,0.0025824578621835,0.0,45.69163392857143,45.69163392857143,0.0,45.69421638643361,45.69421638643361,0.0,,,,0.0,0.0,0.0,45.69421638643361,45.69421638643361,0.0,45.69421638643361,45.69421638643361,0.0,0.9995075882317264,0.9995075882317264,0.0,1.0,1.0,0.0,0.9995075882317264,0.9998,0.00029241176827365933,45.702671966350565,45.71434742670691,0.011675460356343592,6.75,6.75,0.0,45.69421638643361,45.69421638643361,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-8,IN,8,"Allen, Mary","Messmer, Mark",-35.696,-35.696,0.0,0.6500000000000001,0.6500000000000001,0.0,5.4,5.4,0.0,3.510000000000001,3.510000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.225,-0.225,0.0,-0.225,-0.225,0.0,0.0,0.0,0.0,0.0038291246016011,0.0038291246016011,0.0,-33.911,-33.911,0.0,-33.9071708753984,-33.9071708753984,0.0,,,,0.0,0.0,0.0,-33.9071708753984,-33.9071708753984,0.0,-33.9071708753984,-33.9071708753984,0.0,0.0035010151700215,0.0035010151700215,0.0,0.0,0.0,0.0,0.0035010151700215,0.00265,-0.0008510151700215,-33.84177006675666,-33.79462726649436,0.0471428002623,6.75,6.75,0.0,-33.9071708753984,-33.9071708753984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
IN-9,IN,9,"Meyer, Brad","Houchin, Erin",-29.805999999999997,-29.805999999999997,0.0,0.6500000000000001,0.6500000000000001,0.0,5.4,5.4,0.0,3.510000000000001,3.510000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0484090909090909,0.0484090909090909,0.0,0.0484090909090909,0.0484090909090909,0.0,0.0,0.0,0.0,0.0045151986023394,0.0045151986023394,0.0,-27.747590909090903,-27.747590909090903,0.0,-27.74307571048857,-27.74307571048857,0.0,,,,0.0,0.0,0.0,-27.74307571048857,-27.74307571048857,0.0,-27.74307571048857,-27.74307571048857,0.0,0.0097195780377785,0.0097195780377785,0.0,0.00045,0.00045,0.0,0.0097195780377785,0.0125,0.0027804219622215003,-27.751920112654464,-27.648142883881594,0.10377722877286999,6.75,6.75,0.0,-27.74307571048857,-27.74307571048857,0.0,0.0,0.00045,0.00045,0.0,0.0,0.0,0.0,0.0,No component change,matched
KS-1,KS,1,,,-31.096,-31.096,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067255455840908,0.0067255455840908,0.0,-28.126,-28.126,0.0,-28.11927445441591,-28.11927445441591,0.0,,,,0.0,0.0,0.0,-28.11927445441591,-28.11927445441591,0.0,-28.11927445441591,-28.11927445441591,0.0,0.0091342701731525,0.0091342701731525,0.0,0.00035,0.00035,0.0,0.0091342701731525,0.01135,0.0022157298268475015,-28.064010054027744,-28.017327841733827,0.046682212293916336,6.75,6.75,0.0,-28.11927445441591,-28.11927445441591,0.0,0.0,0.00035,0.00035,0.0,0.0,0.0,0.0,0.0,No component change,matched
KS-2,KS,2,,,-18.985999999999997,-18.985999999999997,0.0,0.7999999999999999,0.7999999999999999,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.665999999999997,-14.665999999999997,0.0,-14.665999999999997,-14.665999999999997,0.0,,,,0.0,0.0,0.0,-14.665999999999997,-14.665999999999997,0.0,-14.665999999999997,-14.665999999999997,0.0,0.07985393037574,0.07985393037574,0.0,0.0398,0.0398,0.0,0.07985393037574,0.12125,0.04139606962426,-14.659015091362464,-14.565881370317864,0.09313372104459994,6.75,6.75,0.0,-14.665999999999997,-14.665999999999997,0.0,0.0,0.0398,0.0398,0.0,0.0,0.0,0.0,0.0,No component change,matched
KS-3,KS,3,,,3.914,3.914,0.0,1.15,1.15,0.0,5.4,5.4,0.0,6.21,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0094931777803088,-0.0094931777803088,0.0,10.124,10.124,0.0,10.11450682221969,10.11450682221969,0.0,,,,0.0,0.0,0.0,10.11450682221969,10.11450682221969,0.0,10.11450682221969,10.11450682221969,0.0,0.8436645754800262,0.8436645754800262,0.0,0.89245,0.89245,0.0,0.8436645754800262,0.7935,-0.050164575480026175,10.217597964724131,10.158121797848924,-0.05947616687520707,6.75,6.75,0.0,10.11450682221969,10.11450682221969,0.0,0.0,0.89245,0.89245,0.0,0.0,0.0,0.0,0.0,No component change,matched
KS-4,KS,4,,,-23.126,-23.126,0.0,0.65,0.65,0.0,5.4,5.4,0.0,3.51,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037789225142327,0.0037789225142327,0.0,-19.616,-19.616,0.0,-19.612221077485767,-19.612221077485767,0.0,,,,0.0,0.0,0.0,-19.612221077485767,-19.612221077485767,0.0,-19.612221077485767,-19.612221077485767,0.0,0.0366605882816839,0.0366605882816839,0.0,0.0087,0.0087,0.0,0.0366605882816839,0.0583,0.0216394117183161,-19.60406920365207,-19.555480029954353,0.048589173697717314,6.75,6.75,0.0,-19.612221077485767,-19.612221077485767,0.0,0.0,0.0087,0.0087,0.0,0.0,0.0,0.0,0.0,No component change,matched
KY-1,KY,1,"Williams, John","Comer, James",-46.22599999999999,-46.22599999999999,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0414413265306122,0.0414413265306122,0.0,0.0414413265306122,0.0414413265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.714558673469384,-44.714558673469384,0.0,-44.714558673469384,-44.714558673469384,0.0,,,,0.0,0.0,0.0,-44.714558673469384,-44.714558673469384,0.0,-44.714558673469384,-44.714558673469384,0.0,0.0005796962433869,0.0005796962433869,0.0,0.0,0.0,0.0,0.0005796962433869,0.0001,-0.00047969624338690004,-44.70581218507409,-44.62470898498932,0.0811032000847689,6.75,6.75,0.0,-44.714558673469384,-44.714558673469384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
KY-2,KY,2,"Wingfield, Megan","Guthrie, Brett",-40.166,-40.166,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.1014893617021276,-0.1014893617021276,0.0,-0.1014893617021276,-0.1014893617021276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.79748936170213,-38.79748936170213,0.0,-38.79748936170213,-38.79748936170213,0.0,,,,0.0,0.0,0.0,-38.79748936170213,-38.79748936170213,0.0,-38.79748936170213,-38.79748936170213,0.0,0.0015526345703991,0.0015526345703991,0.0,0.0,0.0,0.0,0.0015526345703991,0.00115,-0.00040263457039909994,-38.79398088591872,-38.714047799187746,0.07993308673097488,6.75,6.75,0.0,-38.79748936170213,-38.79748936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
KY-3,KY,3,"McGarvey, Morgan","Rodriguez, Maria",19.613999999999997,19.613999999999997,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.1864772727272727,0.1864772727272727,0.0,0.1864772727272727,0.1864772727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27047727272727,24.27047727272727,0.0,24.27047727272727,24.27047727272727,0.0,,,,0.0,0.0,0.0,24.27047727272727,24.27047727272727,0.0,24.27047727272727,24.27047727272727,0.0,0.9827929544268912,0.9827929544268912,0.0,0.998,0.998,0.0,0.9827929544268912,0.97545,-0.007342954426891146,24.307323150669973,24.319645335603735,0.012322184933761804,6.75,6.75,0.0,24.27047727272727,24.27047727272727,0.0,0.0,0.998,0.998,0.0,0.0,0.0,0.0,0.0,No component change,matched
KY-4,KY,4,"Strange, Melissa","Gallrein, Ed",-34.965999999999994,-34.965999999999994,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062095106465438,0.0062095106465438,0.0,-31.995999999999995,-31.995999999999995,0.0,-31.989790489353453,-31.989790489353453,0.0,,,,0.0,0.0,0.0,-31.989790489353453,-31.989790489353453,0.0,-31.989790489353453,-31.989790489353453,0.0,0.0048128961606146,0.0048128961606146,0.0,0.0,0.0,0.0,0.0048128961606146,0.00485,3.7103839385399864e-05,-32.024633527597075,-31.88870852443219,0.13592500316488554,6.75,6.75,0.0,-31.989790489353453,-31.989790489353453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
KY-5,KY,5,"Pillersdorf, Ned","Rogers, Hal",-62.82599999999999,-62.82599999999999,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.0202083333333333,-0.0202083333333333,0.0,-0.0202083333333333,-0.0202083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.37620833333333,-61.37620833333333,0.0,-61.37620833333333,-61.37620833333333,0.0,,,,0.0,0.0,0.0,-61.37620833333333,-61.37620833333333,0.0,-61.37620833333333,-61.37620833333333,0.0,3.609326953516796e-05,3.609326953516796e-05,0.0,0.0,0.0,0.0,3.609326953516796e-05,0.0,-3.609326953516796e-05,-61.39828440236459,-61.27460803190457,0.12367637046001789,6.75,6.75,0.0,-61.37620833333333,-61.37620833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
KY-6,KY,6,"Dembo, Zach","Alvarado, Ralph",-14.105999999999998,-14.105999999999998,0.0,0.75,0.75,0.0,5.4,5.4,0.0,4.050000000000001,4.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069395696218983,0.0069395696218983,0.0,-10.055999999999996,-10.055999999999996,0.0,-10.049060430378098,-10.049060430378098,0.0,-4.5,-4.5,0.0,0.0551249999999999,0.0551249999999999,0.0,-9.743168474153505,-9.743168474153505,0.0,-9.743168474153505,-9.743168474153505,0.0,0.1646730224598273,0.1646730224598273,0.0,0.1243,0.1243,0.0,0.1577794950417553,0.20565,0.047870504958244686,-9.644725095820952,-9.667662325139608,-0.022937229318655383,6.656976562500001,6.656976562500001,0.0,-9.743168474153505,-9.743168474153505,0.0,0.0,0.1243,0.1243,0.0,0.0,0.30589195622459364,0.30589195622459364,0.0,No component change,matched
LA-1,LA,1,,,-38.946,-38.946,0.0,0.75,0.75,0.0,5.4,5.4,0.0,4.050000000000001,4.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.896,-34.896,0.0,-34.896,-34.896,0.0,,,,0.0,0.0,0.0,-34.896,-34.896,0.0,-34.896,-34.896,0.0,0.0029706482932644,0.0029706482932644,0.0,0.0,0.0,0.0,0.0029706482932644,0.00235,-0.0006206482932643999,-34.90161970798314,-34.79414389510875,0.10747581287438379,6.75,6.75,0.0,-34.896,-34.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
LA-2,LA,2,,,48.774,48.774,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.744,51.744,0.0,51.744,51.744,0.0,,,,0.0,0.0,0.0,51.744,51.744,0.0,51.744,51.744,0.0,0.9998202924451688,0.9998202924451688,0.0,1.0,1.0,0.0,0.9998202924451688,0.99995,0.00012970755483121543,51.73099467147019,51.88875585220915,0.15776118073895873,6.75,6.75,0.0,51.744,51.744,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
LA-3,LA,3,,,-35.336,-35.336,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.366,-32.366,0.0,-32.366,-32.366,0.0,,,,0.0,0.0,0.0,-32.366,-32.366,0.0,-32.366,-32.366,0.0,0.0045217088337798,0.0045217088337798,0.0,0.0,0.0,0.0,0.0045217088337798,0.0047,0.0001782911662202005,-32.38633058244264,-32.30760033199133,0.07873025045130788,6.75,6.75,0.0,-32.366,-32.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
LA-4,LA,4,,,-33.216,-33.216,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.246,-30.246,0.0,-30.246,-30.246,0.0,,,,0.0,0.0,0.0,-30.246,-30.246,0.0,-30.246,-30.246,0.0,0.0064257208837093,0.0064257208837093,0.0,0.00015,0.00015,0.0,0.0064257208837093,0.00735,0.0009242791162906994,-30.20224615375305,-30.138820494204655,0.06342565954839685,6.75,6.75,0.0,-30.246,-30.246,0.0,0.0,0.00015,0.00015,0.0,0.0,0.0,0.0,0.0,No component change,matched
LA-5,LA,5,,,-32.806000000000004,-32.806000000000004,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83600000000001,-29.83600000000001,0.0,-29.83600000000001,-29.83600000000001,0.0,,,,0.0,0.0,0.0,-29.83600000000001,-29.83600000000001,0.0,-29.83600000000001,-29.83600000000001,0.0,0.0068770365147101,0.0068770365147101,0.0,0.00015,0.00015,0.0,0.0068770365147101,0.00755,0.0006729634852899007,-29.92137411533295,-29.652871354094582,0.26850276123836636,6.75,6.75,0.0,-29.83600000000001,-29.83600000000001,0.0,0.0,0.00015,0.00015,0.0,0.0,0.0,0.0,0.0,No component change,matched
LA-6,LA,6,,,-32.196,-32.196,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.226,-29.226,0.0,-29.226,-29.226,0.0,,,,0.0,0.0,0.0,-29.226,-29.226,0.0,-29.226,-29.226,0.0,0.0076073798981964,0.0076073798981964,0.0,0.0002,0.0002,0.0,0.0076073798981964,0.00865,0.0010426201018035996,-29.16025787744885,-29.209678861628984,-0.0494209841801343,6.75,6.75,0.0,-29.226,-29.226,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,No component change,matched
MA-1,MA,1,,,15.834,15.834,0.0,0.7999999999999999,0.7999999999999999,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.154,20.154,0.0,20.154,20.154,0.0,,,,0.0,0.0,0.0,20.154,20.154,0.0,20.154,20.154,0.0,0.966398319251531,0.966398319251531,0.0,0.9933,0.9933,0.0,0.966398319251531,0.94945,-0.016948319251530952,20.127489409145984,20.088305472207686,-0.03918393693829714,6.75,6.75,0.0,20.154,20.154,0.0,0.0,0.9933,0.9933,0.0,0.0,0.0,0.0,0.0,No component change,matched
