cycle_from,cycle_to,transition,race_id,state,district,dem_vote_total_from,gop_vote_total_from,actual_winner_from,party_structure_from,district_margin_from,dem_vote_total_to,gop_vote_total_to,actual_winner_to,party_structure_to,district_margin_to,district_swing_dem,national_common_district_margin_from,national_common_district_margin_to,national_swing_dem,raw_swing_ratio,same_boundary_era,eligible_for_elasticity_estimation
2014,2016,2014_to_2016,FL-5,FL,5,112340,59237,D,D_vs_R,30.949952499460885,194549,108325,D,D_vs_R,28.468604105997873,-2.481348393463012,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.7563782645236541,True,True
2014,2016,2014_to_2016,FL-6,FL,6,99563,166254,R,D_vs_R,-25.08906503346287,151051,213519,R,D_vs_R,-17.134706640700003,7.954358392762867,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.424691273650777,True,True
2014,2016,2014_to_2016,FL-7,FL,7,73011,144474,R,D_vs_R,-32.85881784950686,182039,171583,D,D_vs_R,2.9568296090175386,35.8156474585244,-6.935677923966247,-3.6551124848923253,3.2805654390739214,10.917522641656216,True,True
2014,2016,2014_to_2016,FL-8,FL,8,93724,180728,R,D_vs_R,-31.70098960838325,127127,246483,R,D_vs_R,-31.946682369315596,-0.2456927609323465,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.07489341867897739,True,True
2014,2016,2014_to_2016,FL-9,FL,9,93850,74963,D,D_vs_R,11.188119398387565,195311,144450,D,D_vs_R,14.969640423709608,3.781521025322043,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.1527040370179409,True,True
2014,2016,2014_to_2016,FL-10,FL,10,89426,143128,R,D_vs_R,-23.092271042424557,198491,107498,D,D_vs_R,29.73734349927612,52.82961454170068,-6.935677923966247,-3.6551124848923253,3.2805654390739214,16.103813663480548,True,True
2014,2016,2014_to_2016,FL-11,FL,11,90786,181508,R,D_vs_R,-33.31766399553424,124713,258016,R,D_vs_R,-34.829605282066424,-1.5119412865321848,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.4608782585233216,True,True
2014,2016,2014_to_2016,FL-15,FL,15,84832,128750,R,D_vs_R,-20.562594226105197,135475,182999,R,D_vs_R,-14.92241124864196,5.640182977463237,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.7192715957696054,True,True
2014,2016,2014_to_2016,FL-16,FL,16,105483,169126,R,D_vs_R,-23.175860951389065,155262,230654,R,D_vs_R,-19.535857544128774,3.6400034072602914,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.1095658583441752,True,True
2014,2016,2014_to_2016,FL-17,FL,17,82263,141493,R,D_vs_R,-26.470798548418813,115974,209348,R,D_vs_R,-28.702024455769976,-2.2312259073511633,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.6801345526523078,True,True
2014,2016,2014_to_2016,FL-18,FL,18,151478,101896,D,D_vs_R,19.56870081381673,161918,201488,R,D_vs_R,-10.888647958481698,-30.457348772298428,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-9.284176565883808,True,True
2014,2016,2014_to_2016,FL-19,FL,19,80824,159354,R,D_vs_R,-32.69658336733589,123812,239225,R,D_vs_R,-31.790974473676236,0.9056088936596538,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.2760526837456717,True,True
2014,2016,2014_to_2016,FL-20,FL,20,128498,28968,D,D_vs_R,63.207295543164875,222914,54646,D,D_vs_R,60.62400922323101,-2.583286319933862,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.7874515439213747,True,True
2014,2016,2014_to_2016,FL-22,FL,22,125404,90685,D,D_vs_R,16.06699091578007,199113,138737,D,D_vs_R,17.870652656504365,1.8036617407242943,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.5498020918105674,True,True
2014,2016,2014_to_2016,FL-23,FL,23,103269,61519,D,D_vs_R,25.33558268805981,183225,130818,D,D_vs_R,16.687842110793746,-8.647740577266063,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.6360518446805483,True,True
2014,2016,2014_to_2016,FL-26,FL,26,78306,83031,R,D_vs_R,-2.928652447981554,115493,148547,R,D_vs_R,-12.518557794273596,-9.589905346292042,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.9232476914099292,True,True
2014,2016,2014_to_2016,GA-2,GA,2,96363,66537,D,D_vs_R,18.30939226519337,148543,94056,D,D_vs_R,22.459696866021705,4.150304600828335,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.2651186747855072,True,True
2014,2016,2014_to_2016,GA-6,GA,6,71486,139018,R,D_vs_R,-32.08110059666325,124917,201088,R,D_vs_R,-23.36497906473827,8.716121531924976,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.6568961033697507,True,True
2014,2016,2014_to_2016,GA-7,GA,7,60112,113557,R,D_vs_R,-30.774058697867783,114220,174081,R,D_vs_R,-20.763368840205203,10.01068985766258,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.0515135404488447,True,True
2014,2016,2014_to_2016,GA-12,GA,12,75478,91336,R,D_vs_R,-9.506396345630463,99420,159492,R,D_vs_R,-23.201705598813497,-13.695309253183034,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-4.174679489719039,True,True
2014,2016,2014_to_2016,HI-1,HI,1,93390,86454,D,D_vs_R,3.8566757856809235,145417,45958,D,D_vs_R,51.97073807968648,48.11406229400556,-6.935677923966247,-3.6551124848923253,3.2805654390739214,14.666393092157854,True,True
2014,2016,2014_to_2016,HI-2,HI,2,142010,33630,D,D_vs_R,61.70576178547028,170848,39668,D,D_vs_R,62.31355336411484,0.6077915786445587,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.18527037181009065,True,True
2014,2016,2014_to_2016,IA-1,IA,1,141145,147762,R,D_vs_R,-2.290356412271077,177403,206903,R,D_vs_R,-7.676174714940698,-5.385818302669621,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.6417347566125664,True,True
2014,2016,2014_to_2016,IA-2,IA,2,143431,129455,D,D_vs_R,5.121552589726113,198571,170933,D,D_vs_R,7.479756646748073,2.3582040570219602,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.7188407306051676,True,True
2014,2016,2014_to_2016,IA-3,IA,3,119109,148814,R,D_vs_R,-11.087140708337843,155002,208598,R,D_vs_R,-14.74037403740374,-3.6532333290658965,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.1135986758725278,True,True
2014,2016,2014_to_2016,IA-4,IA,4,105504,169834,R,D_vs_R,-23.364010779478313,142993,226719,R,D_vs_R,-22.6462760202536,0.7177347592247116,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.21878385679370038,True,True
2014,2016,2014_to_2016,ID-1,ID,1,77277,143580,R,D_vs_R,-30.020782678384656,113052,242252,R,D_vs_R,-36.363226983090534,-6.342444304705879,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.933338755923827,True,True
2014,2016,2014_to_2016,ID-2,ID,2,82801,131492,R,D_vs_R,-22.72169412906628,95940,205292,R,D_vs_R,-36.30158814468582,-13.579894015619544,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-4.139497982229869,True,True
2014,2016,2014_to_2016,IL-1,IL,1,162268,59749,D,D_vs_R,46.1761937148957,234037,81817,D,D_vs_R,48.19315253249919,2.016958817603488,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.6148204799026535,True,True
2014,2016,2014_to_2016,IL-2,IL,2,160337,43799,D,D_vs_R,57.0884116471372,235051,59471,D,D_vs_R,59.61524096671896,2.5268293195817577,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.7702420105648197,True,True
2014,2016,2014_to_2016,IL-5,IL,5,116364,56350,D,D_vs_R,34.74761744849867,212842,86222,D,D_vs_R,42.33876360912714,7.591146160628469,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.313974923411798,True,True
2014,2016,2014_to_2016,IL-6,IL,6,78465,160287,R,D_vs_R,-34.27070767993567,143591,208555,R,D_vs_R,-18.448030078433376,15.822677601502292,-6.935677923966247,-3.6551124848923253,3.2805654390739214,4.8231556100185315,True,True
2014,2016,2014_to_2016,IL-7,IL,7,155110,27168,D,D_vs_R,70.19058800294056,250584,46882,D,D_vs_R,68.47908668553717,-1.711501317403389,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.5217092446985397,True,True
2014,2016,2014_to_2016,IL-8,IL,8,84178,66878,D,D_vs_R,11.452706281114288,144954,103617,D,D_vs_R,16.629856258372858,5.177149977258569,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.5781273300007816,True,True
2014,2016,2014_to_2016,IL-9,IL,9,141000,72384,D,D_vs_R,32.15611292318074,217306,109550,D,D_vs_R,32.967422963017356,0.8113100398366129,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.2473079884867773,True,True
2014,2016,2014_to_2016,IL-10,IL,10,91136,95992,R,D_vs_R,-2.595015176777393,150435,135535,D,D_vs_R,5.210336748609994,7.805351925387387,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.3792703027410966,True,True
2014,2016,2014_to_2016,IL-11,IL,11,93436,81335,D,D_vs_R,6.9239175835808,166578,108995,D,D_vs_R,20.895733616863772,13.971816033282973,-6.935677923966247,-3.6551124848923253,3.2805654390739214,4.258965807195454,True,True
2014,2016,2014_to_2016,IL-12,IL,12,87860,110038,R,D_vs_R,-11.206783292403157,124246,169976,R,D_vs_R,-15.542685455200495,-4.335902162797337,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.3216935443974345,True,True
2014,2016,2014_to_2016,IL-13,IL,13,86935,123337,R,D_vs_R,-17.311862730178056,126811,187583,R,D_vs_R,-19.32988543038353,-2.0180227002054743,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.6151447784486649,True,True
2014,2016,2014_to_2016,IL-14,IL,14,76861,145369,R,D_vs_R,-30.827521036763713,137589,200508,R,D_vs_R,-18.609748090045166,12.217772946718547,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.7242887464447385,True,True
2014,2016,2014_to_2016,IL-17,IL,17,110560,88785,D,D_vs_R,10.923273721437708,173125,113943,D,D_vs_R,20.61602129112266,9.692747569684952,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.954596623568997,True,True
2014,2016,2014_to_2016,IL-18,IL,18,62377,184363,R,D_vs_R,-49.43908567723109,96770,250506,R,D_vs_R,-44.26911159999539,5.1699740772357,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.5759399326889039,True,True
2014,2016,2014_to_2016,IN-2,IN,2,55590,85583,R,D_vs_R,-21.24556395344719,102401,164355,R,D_vs_R,-23.22496963517222,-1.97940568172503,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.6033733264847786,True,True
2014,2016,2014_to_2016,IN-3,IN,3,39771,97892,R,D_vs_R,-42.21976856526445,66023,201396,R,D_vs_R,-50.62205752022108,-8.402288954956624,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.5612319312028498,True,True
2014,2016,2014_to_2016,IN-4,IN,4,47056,94998,R,D_vs_R,-33.74913765187886,91256,193412,R,D_vs_R,-35.88601458541178,-2.1368769335329176,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.6513745795408189,True,True
2014,2016,2014_to_2016,IN-5,IN,5,49756,105277,R,D_vs_R,-35.81237542974721,123849,221957,R,D_vs_R,-28.37082063353441,7.441554796212802,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.2683756609694385,True,True
2014,2016,2014_to_2016,IN-6,IN,6,45509,102187,R,D_vs_R,-38.374769797421735,79135,204920,R,D_vs_R,-44.28191723433842,-5.907147436916688,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.800649170584517,True,True
2014,2016,2014_to_2016,IN-7,IN,7,61443,46887,D,D_vs_R,13.436721129880919,158739,94456,D,D_vs_R,25.3887320049764,11.952010875095482,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.643277690101327,True,True
2014,2016,2014_to_2016,IN-8,IN,8,61384,103344,R,D_vs_R,-25.472293720557523,93356,187702,R,D_vs_R,-33.568160308548414,-8.09586658799089,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.467826580004541,True,True
2014,2016,2014_to_2016,IN-9,IN,9,55016,101594,R,D_vs_R,-29.741395824021456,130627,174791,R,D_vs_R,-14.46018243849413,15.281213385527327,-6.935677923966247,-3.6551124848923253,3.2805654390739214,4.658103509692858,True,True
2014,2016,2014_to_2016,KS-2,KS,2,87153,128742,R,D_vs_R,-19.263530883068157,96840,181228,R,D_vs_R,-30.347972438396365,-11.084441555328208,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-3.3788204384843064,True,True
2014,2016,2014_to_2016,KS-3,KS,3,89584,134493,R,D_vs_R,-20.041771355382302,139300,176022,R,D_vs_R,-11.645873107490122,8.39589824789218,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.559283880727061,True,True
2014,2016,2014_to_2016,KS-4,KS,4,69396,138757,R,D_vs_R,-33.322123630214314,81495,166998,R,D_vs_R,-34.40861513201579,-1.0864915018014756,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.3311903152001089,True,True
2014,2016,2014_to_2016,KY-1,KY,1,63596,173022,R,D_vs_R,-46.24584773770381,81710,216959,R,D_vs_R,-45.283909612313295,0.9619381253905175,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.29322326996838244,True,True
2014,2016,2014_to_2016,KY-3,KY,3,157056,87981,D,D_vs_R,28.189620343050233,212401,122093,D,D_vs_R,26.998391600447242,-1.1912287426029913,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.36311689698811983,True,True
2014,2016,2014_to_2016,KY-4,KY,4,71694,150464,R,D_vs_R,-35.45674699988297,94065,233922,R,D_vs_R,-42.641019308692115,-7.184272308809149,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.1899493981248592,True,True
2014,2016,2014_to_2016,KY-6,KY,6,98290,147404,R,D_vs_R,-19.989906143414167,128728,202099,R,D_vs_R,-22.178056809147982,-2.188150665733815,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.6670041205919408,True,True
2014,2016,2014_to_2016,LA-1,LA,1,24761,189250,R,D_vs_R,-76.86006794043297,41840,243645,R,D_vs_R,-70.68847750319631,6.1715904372366595,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.881258140358527,True,True
2014,2016,2014_to_2016,LA-6,LA,6,83781,139209,R,D_vs_R,-24.856720032288443,49380,207483,R,D_vs_R,-61.55148853669076,-36.69476850440232,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-11.185501153959901,True,True
2014,2016,2014_to_2016,MA-3,MA,3,139104,81638,D,D_vs_R,26.033106522546685,236713,107519,D,D_vs_R,37.53108368774547,11.497977165198787,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.5048766374995948,True,True
2014,2016,2014_to_2016,MA-9,MA,9,140413,114971,D,D_vs_R,9.962252921091377,211790,127803,D,D_vs_R,24.731664080237223,14.769411159145847,-6.935677923966247,-3.6551124848923253,3.2805654390739214,4.502093140173768,True,True
2014,2016,2014_to_2016,MD-1,MD,1,73843,176342,R,D_vs_R,-40.96928273077922,103622,242574,R,D_vs_R,-40.136801118441575,0.8324816123376451,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.25376162365858745,True,True
2014,2016,2014_to_2016,MD-2,MD,2,120412,70411,D,D_vs_R,26.202816222363133,192183,102577,D,D_vs_R,30.399647170579456,4.1968309482163235,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.2793010918877012,True,True
2014,2016,2014_to_2016,MD-3,MD,3,128594,87029,D,D_vs_R,19.27670053751223,214640,115048,D,D_vs_R,30.20795418698891,10.93125364947668,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.332124858500762,True,True
2014,2016,2014_to_2016,MD-4,MD,4,134628,54217,D,D_vs_R,42.58042309830814,237501,68670,D,D_vs_R,55.14271436550163,12.562291267193494,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.829306715716585,True,True
2014,2016,2014_to_2016,MD-5,MD,5,144725,80752,D,D_vs_R,28.372295178665674,242989,105931,D,D_vs_R,39.280637395391494,10.90834221672582,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.3251408695584996,True,True
2014,2016,2014_to_2016,MD-6,MD,6,94704,91930,D,D_vs_R,1.4863315365903318,185770,133081,D,D_vs_R,16.524646308150203,15.038314771559872,-6.935677923966247,-3.6551124848923253,3.2805654390739214,4.5840618182593165,True,True
2014,2016,2014_to_2016,MD-7,MD,7,144639,55860,D,D_vs_R,44.27902383553035,238838,69556,D,D_vs_R,54.891470002658934,10.612446167128581,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.234944208314404,True,True
2014,2016,2014_to_2016,MD-8,MD,8,136722,87859,D,D_vs_R,21.757406013865822,220657,124651,D,D_vs_R,27.803004853637912,6.04559883977209,-6.935677923966247,-3.6551124848923253,3.2805654390739214,1.8428526886751317,True,True
2014,2016,2014_to_2016,ME-1,ME,1,186674,94751,D,D_vs_R,32.663409434129875,227546,164569,D,D_vs_R,16.060849495683666,-16.60255993844621,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-5.0608836332595715,True,True
2014,2016,2014_to_2016,ME-2,ME,2,118568,133320,R,D_vs_R,-5.8565711744902496,159081,192878,R,D_vs_R,-9.602538932091521,-3.7459677576012718,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.1418664944110153,True,True
2014,2016,2014_to_2016,MI-1,MI,1,113263,130414,R,D_vs_R,-7.038415607546055,144334,197777,R,D_vs_R,-15.621538038823656,-8.583122431277602,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.6163545860254356,True,True
2014,2016,2014_to_2016,MI-2,MI,2,70851,135568,R,D_vs_R,-31.352249550671207,110391,212508,R,D_vs_R,-31.625059229046855,-0.27280967837564774,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.08315934659503693,True,True
2014,2016,2014_to_2016,MI-3,MI,3,84720,125754,R,D_vs_R,-19.495994754696543,128400,203545,R,D_vs_R,-22.63778638027384,-3.141791625577298,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.9576982029244939,True,True
2014,2016,2014_to_2016,MI-4,MI,4,85777,123962,R,D_vs_R,-18.20596074168371,101277,194572,R,D_vs_R,-31.534668023214547,-13.328707281530836,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-4.062929860436934,True,True
2014,2016,2014_to_2016,MI-5,MI,5,148182,69222,D,D_vs_R,36.31947894242976,195279,112102,D,D_vs_R,27.059902856715283,-9.259576085714478,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.822554909414758,True,True
2014,2016,2014_to_2016,MI-6,MI,6,84391,116801,R,D_vs_R,-16.108990417114,119980,193259,R,D_vs_R,-23.39395796819681,-7.284967551082808,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.2206438756909233,True,True
2014,2016,2014_to_2016,MI-7,MI,7,92083,119564,R,D_vs_R,-12.984356026780441,134010,184321,R,D_vs_R,-15.804618463171982,-2.820262436391541,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-0.8596879070906995,True,True
2014,2016,2014_to_2016,MI-8,MI,8,102269,132739,R,D_vs_R,-12.965516067538127,143791,205629,R,D_vs_R,-17.69732699902696,-4.731810931488832,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.4423766327382228,True,True
2014,2016,2014_to_2016,MI-9,MI,9,136342,81470,D,D_vs_R,25.192367729968964,199661,128937,D,D_vs_R,21.52295510015277,-3.6694126298161933,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.118530539312162,True,True
2014,2016,2014_to_2016,MI-10,MI,10,67143,157069,R,D_vs_R,-40.10757675771145,110112,215132,R,D_vs_R,-32.28960411260469,7.817972645106757,-6.935677923966247,-3.6551124848923253,3.2805654390739214,2.3831174199389573,True,True
2014,2016,2014_to_2016,MI-11,MI,11,101681,140435,R,D_vs_R,-16.00637710849345,152461,200872,R,D_vs_R,-13.701239340791831,2.305137767701618,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.7026647724339682,True,True
2014,2016,2014_to_2016,MI-12,MI,12,134346,64716,D,D_vs_R,34.97905175272026,211378,96104,D,D_vs_R,37.489674192310446,2.510622439590186,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.7653017402691762,True,True
2014,2016,2014_to_2016,MI-13,MI,13,132710,27234,D,D_vs_R,65.94558095333366,198771,40541,D,D_vs_R,66.11870695995187,0.17312600661820454,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.05277322151728718,True,True
2014,2016,2014_to_2016,MI-14,MI,14,165272,41801,D,D_vs_R,59.62679827886784,244135,58103,D,D_vs_R,61.55149253237515,1.9246942535073117,-6.935677923966247,-3.6551124848923253,3.2805654390739214,0.5866958880267416,True,True
2014,2016,2014_to_2016,MN-1,MN,1,122851,103536,D,D_vs_R,8.531850327094753,169071,166524,D,D_vs_R,0.7589505207169356,-7.772899806377818,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-2.3693780693404025,True,True
2014,2016,2014_to_2016,MN-2,MN,2,95565,137778,R,D_vs_R,-18.090536249212533,167315,173970,R,D_vs_R,-1.9499831519111592,16.140553097301375,-6.935677923966247,-3.6551124848923253,3.2805654390739214,4.920052166939163,True,True
2014,2016,2014_to_2016,MN-3,MN,3,101846,167515,R,D_vs_R,-24.3795501204703,169238,223075,R,D_vs_R,-13.722971199017111,10.656578921453187,-6.935677923966247,-3.6551124848923253,3.2805654390739214,3.248396997214437,True,True
2014,2016,2014_to_2016,MN-4,MN,4,147857,79492,D,D_vs_R,30.070508337401968,203299,121033,D,D_vs_R,25.364749700923745,-4.7057586364782225,-6.935677923966247,-3.6551124848923253,3.2805654390739214,-1.4344352288874391,True,True
